order_id,customer_id,order_date,status,region_code
174,446,2025-12-01 01:29:41,DELIVERED,SOUTH
175,170,2026-03-05 06:29:15,SHIPPED,WEST
176,207,2024-11-03 14:28:59,CANCELLED,WEST
177,46,2025-04-21 07:07:01,PLACED,WEST
178,382,2025-05-12 00:27:47,CANCELLED,NORTH
179,286,2024-12-31 14:30:04,RETURNED,EAST
180,456,2026-06-03 13:21:49,CANCELLED,EAST
181,187,2026-03-02 21:35:12,CANCELLED,EAST
182,287,2025-10-12 02:43:05,DELIVERED,WEST
183,59,2026-01-31 16:06:08,PLACED,EAST
184,182,2026-05-07 22:27:41,DELIVERED,EAST
185,360,2025-02-22 04:22:52,CANCELLED,SOUTH
186,421,2024-10-23 03:29:28,PLACED,EAST
187,313,2025-07-07 02:25:14,CANCELLED,SOUTH
188,235,2025-08-04 09:22:35,DELIVERED,NORTH
189,388,2025-08-11 14:31:58,RETURNED,NORTH
190,396,2024-09-19 11:48:46,RETURNED,SOUTH
191,494,2025-05-15 08:22:30,PLACED,WEST
192,430,2025-04-19 18:42:33,SHIPPED,SOUTH
193,375,2025-08-05 04:50:24,RETURNED,EAST
194,259,2024-07-19 09:12:24,RETURNED,SOUTH
195,141,2025-12-07 20:59:09,DELIVERED,WEST
196,413,2025-01-12 16:49:28,RETURNED,EAST
197,432,2026-04-30 19:17:26,RETURNED,SOUTH
198,103,2026-03-29 14:45:35,DELIVERED,SOUTH
199,364,2025-10-31 02:13:25,RETURNED,EAST
200,364,2025-12-24 13:27:40,CANCELLED,WEST
201,346,2024-11-16 23:18:41,DELIVERED,WEST
203,28,2025-08-14 11:57:57,SHIPPED,EAST
204,350,2024-10-28 04:27:46,DELIVERED,SOUTH
205,386,2025-06-22 17:54:56,CANCELLED,NORTH
206,316,2024-11-11 19:53:04,SHIPPED,WEST
207,122,2024-11-27 07:16:18,DELIVERED,NORTH
208,475,2025-09-24 01:25:40,DELIVERED,NORTH
209,7,2025-09-23 15:16:25,CANCELLED,SOUTH
210,467,2025-12-05 08:07:06,DELIVERED,SOUTH
211,398,2026-05-19 14:39:34,CANCELLED,SOUTH
212,350,2024-11-01 17:06:41,RETURNED,NORTH
214,83,2026-01-30 17:18:57,DELIVERED,WEST
215,364,2025-07-21 00:00:00,DELIVERED,NORTH
216,397,2026-07-10 15:15:33,DELIVERED,WEST
217,405,2025-04-15 20:11:50,DELIVERED,SOUTH
218,490,2024-08-11 13:14:37,RETURNED,SOUTH
219,213,2024-12-28 02:50:51,DELIVERED,SOUTH
220,453,2026-02-22 14:38:15,DELIVERED,EAST
221,112,2025-07-24 22:04:19,CANCELLED,NORTH
222,59,2025-01-07 03:53:42,RETURNED,SOUTH
224,198,2025-02-01 11:44:14,PLACED,EAST
225,264,2025-04-24 02:32:04,PLACED,EAST
226,460,2025-01-08 22:11:16,PLACED,NORTH
227,86,2024-08-13 09:46:14,RETURNED,NORTH
228,321,2025-12-12 11:06:09,SHIPPED,WEST
229,428,2024-12-18 18:18:42,CANCELLED,NORTH
230,383,2025-08-17 00:00:00,DELIVERED,NORTH
231,45,2026-06-16 05:00:15,DELIVERED,NORTH
232,295,2026-03-17 21:39:21,CANCELLED,WEST
233,231,2025-04-17 17:58:37,PLACED,WEST
234,345,2025-08-05 00:00:00,RETURNED,NORTH
235,388,2025-10-07 00:00:00,PLACED,EAST
236,476,2026-06-24 02:41:45,DELIVERED,NORTH
237,145,2025-06-29 06:55:54,CANCELLED,NORTH
238,243,2026-05-26 21:05:01,CANCELLED,EAST
239,492,2024-08-16 05:25:14,DELIVERED,NORTH
240,284,2024-08-11 03:38:27,PLACED,NORTH
241,294,2025-11-26 21:08:28,PLACED,EAST
242,108,2025-03-19 20:53:13,DELIVERED,SOUTH
243,212,2024-09-29 08:01:02,SHIPPED,SOUTH
244,95,2026-01-08 18:21:29,SHIPPED,NORTH
245,93,2025-08-20 02:51:32,PLACED,WEST
246,331,2025-11-15 06:18:29,PLACED,EAST
247,51,2026-04-16 13:30:27,DELIVERED,EAST
248,66,2025-02-08 14:05:08,DELIVERED,NORTH
249,461,2026-04-20 14:54:38,DELIVERED,EAST
250,356,2026-02-07 09:57:46,DELIVERED,EAST
251,491,2025-01-31 00:00:00,SHIPPED,SOUTH
252,365,2025-10-03 14:14:07,DELIVERED,SOUTH
253,348,2025-09-06 23:11:03,CANCELLED,WEST
254,184,2025-09-27 00:19:09,PLACED,SOUTH
255,331,2024-11-23 04:33:32,SHIPPED,SOUTH
256,135,2025-04-29 17:12:24,PLACED,NORTH
257,435,2025-11-30 00:00:00,RETURNED,WEST
258,394,2025-05-01 03:51:36,RETURNED,EAST
259,279,2025-04-20 21:23:20,SHIPPED,EAST
260,201,2025-10-10 14:53:27,DELIVERED,SOUTH
261,238,2025-11-30 14:50:22,DELIVERED,NORTH
262,340,2026-06-08 19:55:16,RETURNED,SOUTH
263,388,2026-04-21 02:02:09,SHIPPED,SOUTH
264,377,2024-09-09 14:45:33,PLACED,SOUTH
265,390,2025-08-16 11:03:29,DELIVERED,SOUTH
266,22,2025-01-22 13:40:27,DELIVERED,WEST
267,241,2025-04-29 11:02:25,PLACED,EAST
268,53,2026-06-15 19:59:17,DELIVERED,EAST
269,297,2024-12-31 06:54:24,CANCELLED,EAST
270,301,2025-08-16 05:37:52,RETURNED,EAST
271,193,2025-05-22 09:12:38,CANCELLED,EAST
272,419,2025-04-11 06:15:33,CANCELLED,NORTH
273,257,2026-04-06 22:09:39,SHIPPED,NORTH
274,264,2026-05-16 03:13:33,SHIPPED,SOUTH
275,186,2025-04-05 03:37:56,SHIPPED,WEST
276,416,2025-07-24 07:31:15,CANCELLED,WEST
277,108,2026-03-18 19:58:10,CANCELLED,NORTH
279,323,2026-05-31 05:50:50,SHIPPED,NORTH
280,86,2025-10-23 11:04:21,CANCELLED,NORTH
281,450,2024-07-16 06:45:12,DELIVERED,NORTH
282,111,2025-08-04 22:40:58,CANCELLED,SOUTH
283,113,2026-05-27 06:04:25,RETURNED,SOUTH
284,320,2024-10-27 02:19:14,DELIVERED,WEST
285,306,2025-06-17 20:04:11,CANCELLED,SOUTH
287,424,2025-01-05 19:06:08,CANCELLED,NORTH
288,450,2024-09-09 00:47:32,PLACED,NORTH
289,247,2025-08-14 19:30:29,RETURNED,NORTH
290,460,2025-11-22 23:02:39,CANCELLED,WEST
291,190,2025-02-14 06:25:56,CANCELLED,SOUTH
292,481,2024-12-22 10:43:41,CANCELLED,EAST
293,302,2024-11-04 20:26:52,RETURNED,NORTH
294,218,2024-12-03 07:56:16,SHIPPED,NORTH
295,146,2024-11-10 09:07:02,DELIVERED,SOUTH
296,3,2025-04-18 12:05:19,RETURNED,NORTH
298,186,2026-01-19 07:15:18,RETURNED,EAST
299,134,2026-04-06 16:54:36,DELIVERED,EAST
300,349,2024-10-11 01:35:55,RETURNED,WEST
301,92,2025-12-06 15:44:26,DELIVERED,EAST
302,296,2025-01-06 01:43:49,SHIPPED,NORTH
303,383,2025-05-29 04:43:22,SHIPPED,NORTH
304,110,2026-04-02 05:07:02,RETURNED,NORTH
305,83,2025-03-24 15:35:57,PLACED,SOUTH
306,242,2026-01-21 14:18:08,PLACED,EAST
307,114,2024-10-07 04:33:00,CANCELLED,WEST
308,315,2025-07-20 03:53:04,RETURNED,NORTH
309,485,2025-12-17 14:57:08,CANCELLED,WEST
310,6,2025-07-18 01:30:55,RETURNED,EAST
312,315,2024-12-21 00:00:00,SHIPPED,NORTH
313,500,2025-10-13 00:54:15,CANCELLED,EAST
314,343,2024-11-13 09:36:42,RETURNED,NORTH
315,378,2025-11-25 21:33:00,RETURNED,EAST
316,372,2026-04-19 10:48:47,DELIVERED,EAST
317,494,2025-05-26 07:28:48,SHIPPED,WEST
318,477,2024-07-28 00:00:00,SHIPPED,WEST
319,260,2025-01-16 10:06:26,DELIVERED,EAST
320,485,2024-08-13 16:01:56,DELIVERED,EAST
321,356,2024-10-18 11:42:53,CANCELLED,SOUTH
322,388,2025-09-29 14:19:37,CANCELLED,NORTH
323,247,2025-10-14 05:55:27,SHIPPED,SOUTH
324,410,2024-11-13 07:25:42,RETURNED,NORTH
325,359,2024-10-23 19:12:06,PLACED,WEST
326,345,2025-11-12 03:14:51,RETURNED,SOUTH
327,244,2025-08-13 08:07:06,RETURNED,EAST
328,94,2024-08-10 14:20:03,SHIPPED,WEST
329,378,2026-06-03 01:26:08,DELIVERED,SOUTH
330,118,2025-09-28 15:38:11,RETURNED,EAST
331,80,2024-11-02 05:31:39,PLACED,WEST
333,191,2024-11-17 08:35:29,RETURNED,EAST
334,252,2025-01-27 18:04:20,RETURNED,EAST
335,204,2026-06-27 15:25:10,PLACED,WEST
336,245,2024-11-27 00:00:00,DELIVERED,WEST
337,441,2025-08-16 10:38:38,PLACED,WEST
338,162,2025-05-22 00:00:00,SHIPPED,WEST
339,298,2025-10-19 16:35:51,DELIVERED,SOUTH
340,281,2025-09-21 22:07:00,RETURNED,EAST
341,188,2025-11-18 09:54:44,CANCELLED,EAST
342,187,2024-07-25 14:51:58,SHIPPED,SOUTH
343,295,2026-05-24 12:21:28,DELIVERED,SOUTH
344,285,2026-01-21 01:05:50,SHIPPED,SOUTH
345,243,2026-01-27 14:11:18,CANCELLED,SOUTH
346,458,2025-12-07 03:35:08,DELIVERED,WEST
347,154,2026-04-10 01:58:01,PLACED,WEST
348,51,2025-02-16 07:44:26,DELIVERED,WEST
349,430,2024-09-15 18:13:53,DELIVERED,EAST
350,185,2024-12-26 09:21:27,DELIVERED,EAST
351,11,2025-06-25 01:31:16,RETURNED,SOUTH
352,296,2025-10-25 06:13:32,SHIPPED,EAST
353,182,2025-07-12 07:32:50,CANCELLED,NORTH
354,196,2026-05-15 19:27:07,SHIPPED,SOUTH
355,328,2025-07-20 06:42:48,RETURNED,WEST
356,435,2024-11-20 15:21:32,DELIVERED,SOUTH
357,161,2024-12-28 13:00:05,DELIVERED,WEST
358,139,2026-04-17 02:51:45,DELIVERED,WEST
359,212,2025-05-26 05:00:45,SHIPPED,SOUTH
360,339,2025-10-20 20:12:32,PLACED,SOUTH
361,86,2024-10-30 00:06:38,CANCELLED,NORTH
362,14,2026-03-20 08:28:50,PLACED,NORTH
363,135,2025-10-06 17:04:29,CANCELLED,EAST
364,118,2026-04-09 10:07:09,SHIPPED,SOUTH
365,270,2026-02-27 00:00:00,DELIVERED,EAST
366,443,2024-11-29 10:19:47,RETURNED,EAST
367,281,2025-11-07 05:16:20,RETURNED,SOUTH
368,303,2025-12-05 12:30:27,RETURNED,WEST
369,269,2025-08-11 21:51:26,DELIVERED,WEST
370,277,2025-02-01 14:47:12,DELIVERED,EAST
371,212,2024-11-18 10:19:21,PLACED,SOUTH
372,177,2026-01-24 15:35:02,CANCELLED,WEST
375,203,2026-06-27 13:39:00,CANCELLED,WEST
376,113,2025-06-28 09:03:35,SHIPPED,EAST
377,146,2025-10-17 11:57:05,DELIVERED,WEST
378,97,2025-10-12 21:16:15,DELIVERED,NORTH
379,327,2024-09-02 15:05:17,RETURNED,WEST
380,97,2025-01-05 15:48:11,RETURNED,NORTH
381,96,2025-04-30 22:08:03,SHIPPED,WEST
383,112,2024-10-21 20:23:46,CANCELLED,EAST
384,238,2024-03-10 00:00:00,PLACED,SOUTH
385,29,2024-07-24 00:30:48,RETURNED,WEST
386,93,2024-12-15 07:48:50,CANCELLED,NORTH
387,63,2025-08-21 03:48:33,CANCELLED,WEST
388,127,2026-09-05 00:00:00,CANCELLED,NORTH
389,267,2026-06-17 11:04:31,CANCELLED,EAST
390,480,2025-08-06 21:42:23,PLACED,NORTH
391,130,2025-12-24 17:18:16,DELIVERED,NORTH
392,443,2025-06-02 05:18:35,SHIPPED,WEST
394,203,2024-04-11 00:00:00,PLACED,WEST
395,353,2025-10-24 11:18:25,PLACED,SOUTH
396,81,2024-09-23 22:53:57,DELIVERED,NORTH
397,31,2024-11-25 23:09:10,RETURNED,NORTH
398,65,2025-07-15 18:36:29,RETURNED,EAST
399,413,2026-06-11 10:57:32,PLACED,WEST
400,184,2025-10-31 15:30:00,PLACED,WEST
401,362,2025-10-20 01:06:11,CANCELLED,SOUTH
402,291,2024-08-10 11:27:28,CANCELLED,EAST
403,445,2026-05-23 22:15:31,RETURNED,SOUTH
404,36,2026-03-12 00:07:35,DELIVERED,EAST
407,165,2026-02-15 13:12:07,RETURNED,WEST
408,98,2024-10-10 10:25:41,RETURNED,SOUTH
409,314,2024-09-21 12:57:01,DELIVERED,NORTH
410,50,2025-07-20 17:23:10,SHIPPED,SOUTH
412,17,2024-10-20 09:16:09,CANCELLED,EAST
413,26,2026-06-11 17:58:41,PLACED,NORTH
414,477,2025-10-22 21:20:47,PLACED,WEST
415,411,2025-09-03 00:46:58,CANCELLED,EAST
416,407,2026-04-14 21:53:15,DELIVERED,NORTH
417,376,2024-07-12 02:08:13,SHIPPED,NORTH
418,52,2026-06-07 20:28:36,SHIPPED,SOUTH
419,270,2026-07-09 12:24:28,SHIPPED,WEST
420,383,2026-03-05 00:23:42,DELIVERED,WEST
421,360,2025-12-20 05:01:36,SHIPPED,SOUTH
422,282,2025-11-27 10:19:13,SHIPPED,WEST
423,478,2025-06-11 07:26:50,DELIVERED,EAST
424,212,2025-08-20 15:22:24,DELIVERED,SOUTH
425,289,2025-06-02 21:52:55,RETURNED,EAST
426,185,2025-04-24 20:05:58,CANCELLED,NORTH
428,456,2024-08-13 21:30:42,SHIPPED,SOUTH
429,439,2026-01-04 00:46:05,DELIVERED,SOUTH
431,188,2025-06-09 08:05:16,DELIVERED,EAST
432,48,2025-01-05 09:41:50,SHIPPED,NORTH
433,371,2026-07-10 01:12:38,CANCELLED,NORTH
434,305,2026-03-26 00:00:00,RETURNED,WEST
435,41,2025-07-20 15:11:45,DELIVERED,EAST
436,451,2026-03-16 10:08:47,PLACED,SOUTH
437,383,2026-02-28 04:50:31,PLACED,WEST
438,28,2025-03-05 00:00:00,RETURNED,SOUTH
439,168,2025-04-09 09:53:21,PLACED,WEST
441,114,2026-03-28 02:59:12,SHIPPED,SOUTH
442,173,2026-02-07 00:21:00,PLACED,WEST
443,135,2026-06-16 07:28:46,SHIPPED,SOUTH
444,247,2026-02-22 15:53:01,RETURNED,SOUTH
445,288,2026-04-22 10:07:33,SHIPPED,SOUTH
446,37,2026-01-03 07:20:04,RETURNED,NORTH
447,58,2025-10-01 15:26:02,DELIVERED,SOUTH
448,165,2024-09-25 01:20:19,DELIVERED,SOUTH
449,180,2025-06-06 15:27:39,CANCELLED,SOUTH
451,80,2025-01-24 20:19:24,PLACED,NORTH
452,125,2025-07-16 18:19:15,DELIVERED,NORTH
453,176,2026-02-26 00:24:29,CANCELLED,WEST
454,12,2025-01-07 18:07:04,SHIPPED,SOUTH
455,280,2026-06-18 00:59:03,CANCELLED,SOUTH
456,356,2026-09-05 00:00:00,RETURNED,NORTH
457,131,2024-09-14 06:14:11,RETURNED,EAST
458,28,2025-02-16 04:14:13,PLACED,WEST
459,339,2025-10-18 20:44:28,DELIVERED,NORTH
460,10,2026-05-23 03:52:20,CANCELLED,SOUTH
461,195,2025-09-06 11:38:40,DELIVERED,WEST
462,444,2025-05-24 13:29:25,SHIPPED,WEST
463,288,2025-01-27 00:00:00,SHIPPED,EAST
464,171,2024-12-04 23:22:14,PLACED,EAST
465,351,2024-07-15 09:43:17,SHIPPED,EAST
466,416,2026-01-12 23:15:21,CANCELLED,NORTH
467,484,2026-02-08 18:19:25,SHIPPED,EAST
468,460,2026-03-16 07:39:55,CANCELLED,SOUTH
469,214,2024-07-16 16:22:46,DELIVERED,EAST
470,230,2025-10-03 02:13:29,SHIPPED,SOUTH
471,442,2025-08-21 00:37:37,RETURNED,SOUTH
472,221,2024-10-10 16:14:52,SHIPPED,SOUTH
473,163,2025-08-18 20:49:36,PLACED,SOUTH
474,163,2024-07-16 17:52:13,PLACED,EAST
475,451,2025-04-28 10:49:38,DELIVERED,WEST
476,382,2025-12-01 13:23:15,DELIVERED,SOUTH
477,399,2024-12-17 17:02:44,PLACED,EAST
478,311,2025-12-27 08:39:53,SHIPPED,SOUTH
480,258,2025-03-13 12:35:54,DELIVERED,SOUTH
481,437,2025-05-24 17:11:17,SHIPPED,SOUTH
483,487,2024-10-01 22:37:07,SHIPPED,SOUTH
484,34,2024-11-08 09:02:43,CANCELLED,WEST
485,353,2025-06-07 02:18:49,SHIPPED,WEST
486,208,2025-11-29 06:01:09,CANCELLED,EAST
487,202,2025-10-08 19:51:17,RETURNED,NORTH
488,267,2025-01-24 03:49:13,PLACED,SOUTH
489,266,2025-01-30 02:48:09,PLACED,WEST
490,265,2026-05-06 05:41:19,SHIPPED,EAST
491,226,2025-08-31 13:28:59,DELIVERED,WEST
492,86,2025-06-05 03:31:23,PLACED,SOUTH
493,238,2025-09-22 17:58:47,RETURNED,NORTH
494,93,2025-04-21 03:51:48,RETURNED,SOUTH
495,202,2025-10-29 10:02:46,SHIPPED,WEST
496,303,2025-02-10 04:35:03,CANCELLED,NORTH
497,129,2025-12-21 19:10:24,SHIPPED,NORTH
498,47,2025-05-15 20:50:45,DELIVERED,NORTH
499,269,2026-02-17 13:27:35,RETURNED,SOUTH
500,194,2024-12-16 00:00:00,SHIPPED,EAST
501,290,2025-05-28 02:53:41,SHIPPED,SOUTH
502,92,2025-09-12 23:44:44,DELIVERED,EAST
503,374,2026-03-11 22:38:19,SHIPPED,NORTH
504,461,2025-09-17 05:29:06,RETURNED,EAST
505,7,2025-07-20 21:36:52,RETURNED,NORTH
506,312,2024-11-26 23:20:18,RETURNED,WEST
507,233,2025-04-24 17:02:00,RETURNED,NORTH
508,126,2025-09-18 10:01:40,RETURNED,SOUTH
509,26,2025-09-15 04:03:39,DELIVERED,NORTH
510,75,2025-07-21 21:42:23,RETURNED,EAST
511,170,2025-01-24 00:00:00,CANCELLED,SOUTH
512,83,2025-03-06 08:11:29,RETURNED,SOUTH
513,495,2025-10-02 19:57:41,PLACED,NORTH
514,394,2025-04-04 15:01:49,CANCELLED,NORTH
515,389,2026-03-04 11:47:41,DELIVERED,WEST
516,69,2026-01-10 03:08:10,DELIVERED,WEST
517,269,2025-05-16 09:26:24,PLACED,NORTH
518,293,2026-02-02 15:44:32,PLACED,WEST
519,371,2024-10-26 09:32:50,DELIVERED,WEST
520,312,2026-05-06 06:05:55,RETURNED,EAST
521,475,2026-05-13 02:43:54,RETURNED,WEST
522,253,2025-12-05 05:41:12,SHIPPED,EAST
524,410,2026-02-12 00:01:50,PLACED,EAST
525,180,2025-01-05 15:00:40,PLACED,SOUTH
526,354,2025-06-23 00:53:43,DELIVERED,EAST
527,260,2026-03-11 09:58:41,PLACED,EAST
528,175,2026-01-05 07:52:25,PLACED,SOUTH
